CORRECT ANNOTATION	1373testb	Wolverhampton	Wolverhampton Wanderers F.C.	Wolverhampton

CORRECT ANNOTATION	1391testb	Zeljko Petrovic	Željko Petrović	UNK_ENT
global=0.376	-100000000.000
local(<e, ctx>)=0.022	-0.411
log p(e|m)=0.000	-100000000.000
league[0.044]; points[0.043]; season[0.043]; matches[0.043]; midfielder[0.043]; Alkmaar[0.043]; Brazilian[0.042]; Brazilian[0.042]; scored[0.042]; played[0.042]; striker[0.042]; striker[0.042]; department[0.041]; games[0.041]; game[0.041]; Feyenoord[0.041]; Feyenoord[0.041]; champions[0.041]; twice[0.041]; win[0.040]; Dutch[0.040]; defender[0.040]; division[0.040]; point[0.040]; 

CORRECT ANNOTATION	1391testb	Amsterdam	Amsterdam	Amsterdam Airport Schiphol
global=0.358	0.313
local(<e, ctx>)=0.202	-0.091
log p(e|m)=-0.064	-3.863
Amsterdam[0.050]; Dutch[0.045]; played[0.044]; matches[0.043]; boast[0.043]; twice[0.043]; season[0.043]; Belgian[0.043]; win[0.043]; Eindhoven[0.042]; way[0.041]; Saturday[0.041]; games[0.041]; Luc[0.041]; Petrovic[0.041]; Soccer[0.040]; league[0.040]; game[0.040]; romped[0.040]; clear[0.040]; defender[0.039]; Brazilian[0.039]; Brazilian[0.039]; Yugoslav[0.039]; 

CORRECT ANNOTATION	1391testb	Ajax	AFC Ajax	Jong Ajax
global=0.366	0.335
local(<e, ctx>)=0.357	0.294
log p(e|m)=-1.435	-3.912
league[0.044]; Feyenoord[0.044]; Feyenoord[0.044]; Ajax[0.044]; matches[0.044]; Doetinchem[0.043]; Doetinchem[0.043]; Dutch[0.042]; games[0.042]; game[0.041]; season[0.041]; season[0.041]; win[0.041]; Eindhoven[0.041]; Cup[0.041]; Alkmaar[0.041]; striker[0.041]; striker[0.041]; midfielder[0.040]; played[0.040]; Uefa[0.040]; champions[0.040]; twice[0.040]; division[0.040]; 

CORRECT ANNOTATION	1391testb	Belgian	Belgium	Belgium national football team
global=0.340	0.334
local(<e, ctx>)=0.024	0.048
log p(e|m)=-0.124	-3.912
league[0.047]; matches[0.046]; played[0.045]; Doetinchem[0.045]; Doetinchem[0.045]; Dutch[0.044]; season[0.044]; Feyenoord[0.044]; Feyenoord[0.044]; Uefa[0.044]; Brazilian[0.043]; Brazilian[0.043]; game[0.043]; games[0.043]; Ajax[0.043]; Ajax[0.043]; twice[0.042]; Cup[0.042]; win[0.042]; champions[0.042]; midfielder[0.042]; defender[0.042]; Eindhoven[0.041]; 

CORRECT ANNOTATION	1391testb	Dutch	Netherlands	Netherlands national football team
global=0.342	0.331
local(<e, ctx>)=0.112	0.081
log p(e|m)=-0.794	-4.711
league[0.044]; matches[0.044]; Belgian[0.043]; win[0.043]; played[0.042]; season[0.042]; midfielder[0.042]; striker[0.042]; striker[0.042]; games[0.042]; Feyenoord[0.042]; Feyenoord[0.042]; game[0.042]; twice[0.041]; Amsterdam[0.041]; Amsterdam[0.041]; Ajax[0.041]; Ajax[0.041]; Uefa[0.041]; Cup[0.041]; defender[0.041]; Eindhoven[0.041]; champions[0.040]; Saturday[0.040]; 

CORRECT ANNOTATION	1391testb	Feyenoord	Feyenoord	2010–11 Feyenoord season
global=0.377	0.306
local(<e, ctx>)=0.350	-0.012
log p(e|m)=0.000	-6.908
Feyenoord[0.045]; league[0.044]; Ajax[0.044]; Ajax[0.044]; Soccer[0.044]; Doetinchem[0.043]; Doetinchem[0.043]; Eindhoven[0.042]; matches[0.042]; games[0.041]; played[0.041]; season[0.041]; season[0.041]; Alkmaar[0.041]; Brazilian[0.041]; Brazilian[0.041]; Cup[0.041]; Dutch[0.041]; Uefa[0.040]; striker[0.040]; striker[0.040]; game[0.040]; win[0.040]; champions[0.040]; 

CORRECT ANNOTATION	1391testb	Tenerife	CD Tenerife	Tenerife CB
global=0.361	0.332
local(<e, ctx>)=0.254	0.232
log p(e|m)=-1.565	-2.386
department[0.048]; league[0.048]; season[0.045]; season[0.045]; champions[0.045]; matches[0.045]; games[0.044]; eliminated[0.044]; played[0.044]; win[0.043]; Feyenoord[0.043]; Feyenoord[0.043]; Brazilian[0.043]; Cup[0.043]; travel[0.042]; losing[0.042]; striker[0.042]; fourth[0.042]; game[0.042]; title[0.042]; Doetinchem[0.042]; Doetinchem[0.042]; aggregate[0.041]; 

CORRECT ANNOTATION	1391testb	PSV	PSV Eindhoven	Police Support Volunteer
global=0.381	0.304
local(<e, ctx>)=0.361	-0.508
log p(e|m)=0.000	-1.609
Feyenoord[0.045]; Feyenoord[0.045]; matches[0.044]; league[0.044]; Doetinchem[0.043]; Doetinchem[0.043]; Ajax[0.042]; Ajax[0.042]; Dutch[0.042]; season[0.042]; season[0.042]; Alkmaar[0.042]; Eindhoven[0.041]; champions[0.041]; games[0.041]; Cup[0.040]; striker[0.040]; striker[0.040]; midfielder[0.040]; Uefa[0.040]; twice[0.040]; defender[0.040]; game[0.040]; played[0.040]; 

CORRECT ANNOTATION	1391testb	Volendam	FC Volendam	RKAV Volendam
global=0.363	0.346
local(<e, ctx>)=0.247	0.347
log p(e|m)=-0.896	-1.386
Volendam[0.046]; Volendam[0.046]; Dutch[0.045]; league[0.045]; Doetinchem[0.044]; games[0.043]; matches[0.042]; Cup[0.042]; division[0.041]; Feyenoord[0.041]; Feyenoord[0.041]; played[0.041]; Alkmaar[0.041]; Belgian[0.041]; game[0.041]; Soccer[0.041]; Amsterdam[0.040]; Amsterdam[0.040]; Zeljko[0.040]; Ajax[0.040]; Ajax[0.040]; travel[0.040]; champions[0.040]; department[0.040]; 

CORRECT ANNOTATION	1391testb	PSV	PSV Eindhoven	Police Support Volunteer
global=0.380	0.306
local(<e, ctx>)=0.293	-0.516
log p(e|m)=0.000	-1.609
Feyenoord[0.050]; matches[0.049]; league[0.049]; Ajax[0.047]; Dutch[0.047]; season[0.047]; Eindhoven[0.046]; champions[0.046]; games[0.045]; striker[0.045]; striker[0.045]; midfielder[0.045]; twice[0.045]; defender[0.045]; game[0.045]; played[0.044]; win[0.044]; Soccer[0.044]; Zeljko[0.043]; Brazilian[0.043]; Brazilian[0.043]; department[0.043]; 

CORRECT ANNOTATION	1391testb	Brazilian	Brazil	Brazil national football team
global=0.338	0.324
local(<e, ctx>)=0.220	-0.034
log p(e|m)=-0.273	-3.772
Brazilian[0.050]; Marcelo[0.047]; league[0.046]; Soccer[0.044]; season[0.043]; matches[0.043]; game[0.043]; games[0.043]; win[0.043]; twice[0.043]; played[0.043]; champions[0.042]; Dutch[0.041]; midfielder[0.040]; title[0.040]; striker[0.040]; striker[0.040]; division[0.040]; defender[0.039]; Saturday[0.039]; scored[0.039]; Belgian[0.038]; face[0.038]; lead[0.038]; 

CORRECT ANNOTATION	1391testb	AZ Alkmaar	AZ Alkmaar	AZ Alkmaar (women)
global=0.378	0.324
local(<e, ctx>)=0.361	0.164
log p(e|m)=0.000	-5.809
Doetinchem[0.044]; Doetinchem[0.044]; league[0.043]; matches[0.043]; Feyenoord[0.043]; Feyenoord[0.043]; Ajax[0.043]; Ajax[0.043]; season[0.042]; season[0.042]; Eindhoven[0.042]; champions[0.042]; games[0.041]; Uefa[0.041]; win[0.041]; midfielder[0.041]; Cup[0.041]; game[0.041]; Dutch[0.040]; twice[0.040]; striker[0.040]; striker[0.040]; played[0.040]; defender[0.040]; 

CORRECT ANNOTATION	1391testb	Ajax Amsterdam	AFC Ajax	Amsterdamsche FC
global=0.378	0.324
local(<e, ctx>)=0.354	0.375
log p(e|m)=0.000	-6.908
Amsterdam[0.044]; Feyenoord[0.044]; Feyenoord[0.044]; Ajax[0.044]; league[0.043]; Doetinchem[0.043]; Doetinchem[0.043]; matches[0.042]; season[0.042]; season[0.042]; Dutch[0.042]; games[0.041]; Eindhoven[0.041]; win[0.041]; Soccer[0.041]; Alkmaar[0.041]; striker[0.040]; striker[0.040]; midfielder[0.040]; Uefa[0.040]; champions[0.040]; twice[0.040]; game[0.040]; played[0.040]; 

CORRECT ANNOTATION	1391testb	Vampeta	Vampeta	UNK_ENT
global=0.375	-100000000.000
local(<e, ctx>)=-0.040	-0.379
log p(e|m)=0.000	-100000000.000
Brazilian[0.045]; Brazilian[0.045]; Soccer[0.045]; league[0.044]; season[0.044]; Alkmaar[0.042]; Marcelo[0.042]; Zeljko[0.042]; striker[0.042]; striker[0.042]; matches[0.042]; games[0.041]; midfielder[0.041]; department[0.041]; Feyenoord[0.041]; Feyenoord[0.041]; game[0.041]; Ajax[0.040]; Ajax[0.040]; played[0.040]; Uefa[0.040]; twice[0.040]; Cup[0.040]; Graafschap[0.040]; 

CORRECT ANNOTATION	1391testb	De Graafschap Doetinchem	De Graafschap	UNK_ENT
global=0.379	-100000000.000
local(<e, ctx>)=0.124	-0.403
log p(e|m)=0.000	-100000000.000
Doetinchem[0.046]; league[0.045]; season[0.044]; season[0.044]; Feyenoord[0.044]; Feyenoord[0.044]; matches[0.044]; Ajax[0.043]; Ajax[0.043]; Alkmaar[0.042]; games[0.042]; win[0.042]; game[0.041]; played[0.041]; striker[0.041]; defender[0.041]; champions[0.041]; eliminated[0.040]; Uefa[0.039]; title[0.039]; department[0.039]; table[0.038]; Cup[0.038]; losing[0.038]; 

CORRECT ANNOTATION	1301testb	Major	John Major	United Kingdom general election, 1992
global=0.357	0.319
local(<e, ctx>)=-0.052	-0.081
log p(e|m)=0.000	-4.962
Chancellor[0.046]; Major[0.045]; Major[0.045]; Major[0.045]; Major[0.045]; Exchequer[0.045]; political[0.044]; policy[0.044]; Clarke[0.044]; Clarke[0.044]; Clarke[0.044]; London[0.043]; office[0.043]; John[0.043]; Minister[0.043]; said[0.043]; said[0.043]; said[0.043]; said[0.043]; Prime[0.043]; despite[0.041]; European[0.041]; job[0.041]; 

CORRECT ANNOTATION	1301testb	Major	John Major	United Kingdom general election, 1992
global=0.355	0.317
local(<e, ctx>)=-0.043	-0.069
log p(e|m)=0.000	-4.962
parliamentary[0.044]; Chancellor[0.043]; Major[0.043]; Major[0.043]; Major[0.043]; Major[0.043]; Major[0.043]; constituencies[0.042]; Exchequer[0.042]; minister[0.042]; political[0.042]; policy[0.041]; Clarke[0.041]; Clarke[0.041]; Clarke[0.041]; Clarke[0.041]; said[0.041]; said[0.041]; said[0.041]; said[0.041]; London[0.041]; office[0.041]; John[0.041]; prime[0.040]; 

CORRECT ANNOTATION	1301testb	Clarke	Kenneth Clarke	Ken Clarke (bishop)
global=0.377	0.343
local(<e, ctx>)=0.053	-0.173
log p(e|m)=0.000	-0.693
Clarke[0.050]; Clarke[0.050]; Clarke[0.050]; Chancellor[0.048]; John[0.047]; policy[0.046]; parliamentary[0.046]; London[0.046]; Exchequer[0.046]; office[0.044]; said[0.044]; said[0.044]; said[0.044]; said[0.044]; Kenneth[0.044]; minister[0.044]; job[0.044]; business[0.044]; constituencies[0.043]; European[0.043]; Minister[0.043]; political[0.043]; 

CORRECT ANNOTATION	1301testb	European	European Union	Europe
global=0.331	0.331
local(<e, ctx>)=-0.012	-0.139
log p(e|m)=-2.937	-0.256
constituencies[0.045]; said[0.045]; said[0.045]; said[0.045]; said[0.045]; policy[0.045]; parliamentary[0.044]; Major[0.044]; Major[0.044]; Major[0.044]; Major[0.044]; Major[0.044]; Major[0.044]; office[0.043]; day[0.043]; despite[0.042]; Friday[0.042]; Friday[0.042]; aware[0.042]; Clarke[0.042]; Clarke[0.042]; Clarke[0.042]; Clarke[0.042]; 

CORRECT ANNOTATION	1301testb	Major	John Major	United Kingdom general election, 1992
global=0.355	0.317
local(<e, ctx>)=-0.046	-0.073
log p(e|m)=0.000	-4.962
parliamentary[0.044]; Chancellor[0.043]; Major[0.043]; Major[0.043]; Major[0.043]; Major[0.043]; Major[0.043]; constituencies[0.042]; Exchequer[0.042]; minister[0.042]; political[0.042]; policy[0.041]; Clarke[0.041]; Clarke[0.041]; Clarke[0.041]; said[0.041]; said[0.041]; said[0.041]; said[0.041]; London[0.041]; office[0.041]; John[0.041]; prime[0.040]; Minister[0.040]; 

CORRECT ANNOTATION	1301testb	Clarke	Kenneth Clarke	Ken Clarke (bishop)
global=0.378	0.342
local(<e, ctx>)=0.118	-0.198
log p(e|m)=0.000	-0.693
Clarke[0.049]; Clarke[0.049]; Chancellor[0.047]; John[0.046]; policy[0.045]; London[0.045]; Exchequer[0.045]; office[0.043]; said[0.043]; said[0.043]; said[0.043]; said[0.043]; Kenneth[0.043]; job[0.043]; European[0.042]; Minister[0.042]; political[0.042]; spokesman[0.041]; spokesman[0.041]; spokesman[0.041]; spokesman[0.041]; spokesman[0.041]; meetings[0.041]; 

CORRECT ANNOTATION	1301testb	Kenneth Clarke	Kenneth Clarke	Ken Clarke (bishop)
global=0.380	0.338
local(<e, ctx>)=0.288	-0.157
log p(e|m)=0.000	-0.693
Clarke[0.055]; Clarke[0.055]; Clarke[0.055]; Chancellor[0.053]; John[0.051]; policy[0.051]; parliamentary[0.050]; London[0.050]; Exchequer[0.050]; office[0.049]; said[0.049]; said[0.049]; said[0.049]; said[0.049]; minister[0.048]; job[0.048]; business[0.048]; European[0.047]; Minister[0.047]; political[0.047]; 

CORRECT ANNOTATION	1301testb	Major	John Major	United Kingdom general election, 1992
global=0.355	0.316
local(<e, ctx>)=-0.072	-0.105
log p(e|m)=0.000	-4.962
parliamentary[0.045]; Major[0.043]; Major[0.043]; Major[0.043]; Major[0.043]; constituencies[0.043]; minister[0.042]; political[0.042]; policy[0.041]; Clarke[0.041]; Clarke[0.041]; Clarke[0.041]; said[0.041]; said[0.041]; said[0.041]; said[0.041]; office[0.041]; John[0.041]; prime[0.041]; Minister[0.041]; speculation[0.041]; Prime[0.040]; media[0.040]; media[0.040]; 

CORRECT ANNOTATION	1301testb	Major	John Major	United Kingdom general election, 1992
global=0.355	0.317
local(<e, ctx>)=-0.040	-0.069
log p(e|m)=0.000	-4.962
parliamentary[0.044]; Chancellor[0.043]; Major[0.043]; Major[0.043]; Major[0.043]; Major[0.043]; Major[0.043]; constituencies[0.042]; Exchequer[0.042]; minister[0.042]; political[0.042]; policy[0.041]; Clarke[0.041]; Clarke[0.041]; Clarke[0.041]; Clarke[0.041]; said[0.041]; said[0.041]; said[0.041]; said[0.041]; London[0.041]; office[0.041]; John[0.041]; prime[0.040]; 

CORRECT ANNOTATION	1301testb	London	London	London, Ontario
global=0.343	0.313
local(<e, ctx>)=0.157	0.125
log p(e|m)=-0.091	-4.269
office[0.044]; day[0.044]; said[0.043]; said[0.043]; said[0.043]; said[0.043]; European[0.043]; John[0.043]; Chancellor[0.042]; Friday[0.042]; reports[0.042]; reports[0.042]; despite[0.041]; job[0.041]; Minister[0.040]; meetings[0.040]; minister[0.040]; media[0.040]; media[0.040]; Clarke[0.040]; Clarke[0.040]; Clarke[0.040]; overnight[0.040]; policy[0.039]; 

CORRECT ANNOTATION	1301testb	Clarke	Kenneth Clarke	Ken Clarke (bishop)
global=0.380	0.336
local(<e, ctx>)=0.229	-0.252
log p(e|m)=0.000	-0.693
Clarke[0.052]; Clarke[0.052]; John[0.048]; policy[0.047]; parliamentary[0.047]; office[0.045]; said[0.045]; said[0.045]; said[0.045]; said[0.045]; minister[0.045]; job[0.045]; business[0.045]; constituencies[0.044]; European[0.044]; Minister[0.044]; political[0.044]; spokesman[0.043]; spokesman[0.043]; spokesman[0.043]; spokesman[0.043]; meetings[0.043]; 

CORRECT ANNOTATION	1301testb	John Major	John Major	United Kingdom general election, 1992
global=0.363	0.312
local(<e, ctx>)=0.263	-0.071
log p(e|m)=0.000	-4.962
parliamentary[0.044]; Chancellor[0.043]; Major[0.043]; Major[0.043]; Major[0.043]; Major[0.043]; Major[0.043]; constituencies[0.042]; Exchequer[0.042]; minister[0.042]; political[0.042]; policy[0.041]; Clarke[0.041]; Clarke[0.041]; Clarke[0.041]; Clarke[0.041]; said[0.041]; said[0.041]; said[0.041]; said[0.041]; London[0.041]; office[0.041]; prime[0.040]; Minister[0.040]; 

CORRECT ANNOTATION	1252testb	Tallinn	Tallinn	Tallinn Airport
global=0.361	0.330
local(<e, ctx>)=0.185	0.108
log p(e|m)=0.000	-1.790
largest[0.058]; Estonia[0.052]; bank[0.051]; bank[0.051]; November[0.050]; Estonian[0.050]; month[0.050]; kroons[0.049]; kroons[0.049]; kroons[0.049]; kroons[0.049]; kroons[0.049]; kroons[0.049]; kroons[0.049]; kroons[0.049]; kroons[0.049]; Tallinna[0.049]; Tallinna[0.049]; Tallinna[0.049]; Friday[0.049]; 

CORRECT ANNOTATION	1252testb	Estonia	Estonia	Estonian Soviet Socialist Republic
global=0.353	0.327
local(<e, ctx>)=0.189	0.237
log p(e|m)=-0.411	-3.912
Estonian[0.047]; Riga[0.045]; month[0.045]; November[0.045]; Tallinn[0.044]; kroons[0.044]; kroons[0.044]; kroons[0.044]; kroons[0.044]; kroons[0.044]; kroons[0.044]; kroons[0.044]; kroons[0.044]; kroons[0.044]; kroons[0.044]; increased[0.042]; said[0.042]; said[0.042]; said[0.042]; Friday[0.042]; half[0.042]; time[0.042]; statement[0.041]; 

CORRECT ANNOTATION	1252testb	Estonian	Estonia	Estonian Soviet Socialist Republic
global=0.351	0.327
local(<e, ctx>)=0.188	0.237
log p(e|m)=-0.968	-2.919
Estonia[0.048]; month[0.044]; November[0.044]; said[0.043]; said[0.043]; said[0.043]; kroons[0.042]; kroons[0.042]; kroons[0.042]; kroons[0.042]; kroons[0.042]; kroons[0.042]; kroons[0.042]; kroons[0.042]; Tallinn[0.042]; Friday[0.041]; statement[0.040]; half[0.040]; million[0.039]; million[0.039]; million[0.039]; million[0.039]; million[0.039]; million[0.039]; 

CORRECT ANNOTATION	1238testb	PaineWebber	Paine Webber	UNK_ENT
global=0.372	-100000000.000
local(<e, ctx>)=-0.103	-0.372
log p(e|m)=0.000	-100000000.000
investors[0.046]; merged[0.045]; operations[0.045]; headquartered[0.043]; Montana[0.043]; today[0.042]; share[0.042]; share[0.042]; Albuquerque[0.042]; Marc[0.042]; Homestake[0.041]; Homestake[0.041]; Homestake[0.041]; Newmont[0.041]; Newmont[0.041]; Newmont[0.041]; Newmont[0.041]; deal[0.041]; deal[0.041]; California[0.041]; analyst[0.040]; operates[0.040]; earnings[0.040]; earnings[0.040]; 

CORRECT ANNOTATION	1238testb	Nevada	Nevada	Nevada County, California
global=0.351	0.313
local(<e, ctx>)=0.390	0.082
log p(e|m)=-0.267	-3.442
Nevada[0.053]; California[0.048]; United[0.047]; Mexico[0.046]; Montana[0.046]; States[0.045]; Central[0.045]; second[0.043]; South[0.043]; America[0.042]; tops[0.042]; million[0.042]; million[0.042]; million[0.042]; million[0.042]; San[0.042]; half[0.042]; headquartered[0.042]; Albuquerque[0.042]; Canada[0.041]; Canada[0.041]; operations[0.041]; going[0.041]; 

CORRECT ANNOTATION	1238testb	Newmont	Newmont Mining Corporation	UNK_ENT
global=0.380	-100000000.000
local(<e, ctx>)=0.210	-0.413
log p(e|m)=0.000	-100000000.000
mining[0.049]; Newmont[0.047]; Newmont[0.047]; Newmont[0.047]; operations[0.045]; exploration[0.045]; mines[0.044]; Nevada[0.043]; Canada[0.043]; Canada[0.043]; Chile[0.043]; Chile[0.043]; gold[0.043]; million[0.043]; million[0.043]; million[0.043]; million[0.043]; Mexico[0.042]; Australia[0.042]; Australia[0.042]; Montana[0.042]; operates[0.041]; percent[0.041]; 

CORRECT ANNOTATION	1238testb	Central Asia	Central Asia	Turkestan
global=0.338	0.312
local(<e, ctx>)=-0.182	-0.261
log p(e|m)=0.000	-1.945
Kazakstan[0.044]; stock[0.043]; Canada[0.043]; Canada[0.043]; Corp[0.043]; Indonesia[0.043]; considered[0.042]; friendly[0.042]; expansion[0.042]; operations[0.042]; America[0.042]; geographic[0.042]; offer[0.041]; Australia[0.041]; Australia[0.041]; share[0.041]; share[0.041]; accounting[0.041]; South[0.041]; Analysts[0.040]; million[0.040]; million[0.040]; million[0.040]; million[0.040]; 

CORRECT ANNOTATION	1238testb	Newmont	Newmont Mining Corporation	UNK_ENT
global=0.380	-100000000.000
local(<e, ctx>)=0.185	-0.379
log p(e|m)=0.000	-100000000.000
mining[0.048]; Newmont[0.046]; Newmont[0.046]; Newmont[0.046]; Newmont[0.046]; Newmont[0.046]; Barrick[0.043]; Minerals[0.042]; Nevada[0.042]; companies[0.041]; gold[0.041]; Corp[0.041]; Gold[0.041]; Indonesia[0.040]; accounting[0.040]; Placer[0.040]; said[0.039]; said[0.039]; said[0.039]; longer[0.039]; stock[0.039]; territory[0.039]; Busang[0.039]; deposit[0.039]; 

CORRECT ANNOTATION	1238testb	Kazakstan	Kazakhstan	UNK_ENT
global=0.375	-100000000.000
local(<e, ctx>)=0.038	-0.286
log p(e|m)=0.000	-100000000.000
Asia[0.045]; Canada[0.044]; Canada[0.044]; Montana[0.044]; Albuquerque[0.042]; PaineWebber[0.042]; Homestake[0.042]; Homestake[0.042]; Homestake[0.042]; Newmont[0.041]; Newmont[0.041]; Newmont[0.041]; Newmont[0.041]; States[0.041]; reported[0.041]; Mexico[0.041]; Chile[0.041]; Chile[0.041]; said[0.041]; said[0.041]; said[0.041]; Australia[0.040]; Australia[0.040]; operations[0.040]; 

CORRECT ANNOTATION	1238testb	Newmont	Newmont Mining Corporation	UNK_ENT
global=0.380	-100000000.000
local(<e, ctx>)=0.252	-0.373
log p(e|m)=0.000	-100000000.000
mining[0.048]; Newmont[0.046]; Newmont[0.046]; Newmont[0.046]; Newmont[0.046]; Newmont[0.046]; Newmont[0.046]; Mining[0.045]; Nevada[0.042]; companies[0.041]; Corp[0.041]; Corp[0.041]; Gold[0.041]; Pacific[0.040]; billion[0.040]; said[0.039]; said[0.039]; longer[0.039]; stock[0.039]; stock[0.039]; territory[0.039]; acquisition[0.038]; Thursday[0.038]; benefit[0.038]; 

CORRECT ANNOTATION	1238testb	Canada	Canada	Canada (New France)
global=0.348	0.318
local(<e, ctx>)=0.166	0.179
log p(e|m)=-0.117	-4.828
Canada[0.060]; Australia[0.050]; Australia[0.050]; match[0.050]; second[0.047]; today[0.046]; America[0.045]; Central[0.045]; South[0.044]; Indonesia[0.044]; operates[0.044]; half[0.044]; Asia[0.044]; reported[0.043]; headquartered[0.043]; presence[0.043]; splitting[0.043]; Brazil[0.043]; operations[0.043]; Ghana[0.043]; States[0.043]; tops[0.043]; 

CORRECT ANNOTATION	1238testb	Newmont	Newmont Mining Corporation	UNK_ENT
global=0.379	-100000000.000
local(<e, ctx>)=-0.041	-0.505
log p(e|m)=0.000	-100000000.000
Newmont[0.050]; Newmont[0.050]; Newmont[0.050]; Newmont[0.050]; shares[0.044]; shares[0.044]; said[0.043]; said[0.043]; stock[0.043]; proposed[0.043]; money[0.043]; arb[0.042]; cent[0.042]; trade[0.042]; bid[0.042]; bid[0.042]; near[0.041]; wants[0.041]; formal[0.041]; Desk[0.041]; board[0.041]; deal[0.041]; proposal[0.040]; 

CORRECT ANNOTATION	1238testb	Newmont	Newmont Mining Corporation	UNK_ENT
global=0.379	-100000000.000
local(<e, ctx>)=0.024	-0.505
log p(e|m)=0.000	-100000000.000
Newmont[0.050]; Newmont[0.050]; Newmont[0.050]; Newmont[0.050]; shares[0.044]; shares[0.044]; said[0.043]; said[0.043]; stock[0.043]; proposed[0.043]; money[0.043]; arb[0.042]; cent[0.042]; trade[0.042]; bid[0.042]; bid[0.042]; near[0.041]; wants[0.041]; formal[0.041]; Desk[0.041]; board[0.041]; deal[0.041]; proposal[0.040]; 

CORRECT ANNOTATION	1238testb	Brazil	Brazil	Empire of Brazil
global=0.348	0.315
local(<e, ctx>)=0.238	0.207
log p(e|m)=-0.213	-4.605
Mexico[0.045]; Francisco[0.044]; second[0.044]; Chile[0.044]; Chile[0.044]; Australia[0.043]; Australia[0.043]; South[0.043]; America[0.043]; Asia[0.042]; tops[0.042]; States[0.042]; white[0.041]; Canada[0.041]; Canada[0.041]; United[0.041]; deal[0.040]; Ghana[0.040]; percent[0.040]; Central[0.040]; today[0.040]; San[0.039]; based[0.039]; going[0.039]; 

CORRECT ANNOTATION	1238testb	United States	United States	United States men's national soccer team
global=0.363	0.301
local(<e, ctx>)=0.395	-0.168
log p(e|m)=-0.074	-4.343
match[0.045]; Brazil[0.045]; Canada[0.044]; Canada[0.044]; Australia[0.043]; Australia[0.043]; Mexico[0.043]; America[0.043]; Chile[0.042]; Chile[0.042]; Gold[0.041]; California[0.041]; million[0.041]; million[0.041]; million[0.041]; million[0.041]; South[0.041]; gold[0.040]; gold[0.040]; Asia[0.040]; Central[0.040]; Ghana[0.040]; Nevada[0.039]; Nevada[0.039]; 

CORRECT ANNOTATION	1238testb	Indonesia	Indonesia	Telkom Indonesia
global=0.359	0.305
local(<e, ctx>)=0.388	-0.242
log p(e|m)=-0.232	-3.963
Asia[0.047]; match[0.046]; Australia[0.045]; Chile[0.044]; includes[0.044]; operates[0.043]; South[0.043]; Canada[0.042]; territory[0.042]; stock[0.042]; Corp[0.041]; Central[0.041]; United[0.040]; said[0.040]; said[0.040]; considered[0.040]; America[0.040]; friendly[0.040]; acquisition[0.040]; gold[0.040]; gold[0.040]; share[0.040]; deal[0.040]; deal[0.040]; 

CORRECT ANNOTATION	1238testb	Newmont	Newmont Mining Corporation	UNK_ENT
global=0.379	-100000000.000
local(<e, ctx>)=0.135	-0.400
log p(e|m)=0.000	-100000000.000
mining[0.047]; Newmont[0.045]; Newmont[0.045]; Newmont[0.045]; Newmont[0.045]; operations[0.043]; exploration[0.043]; mines[0.042]; Nevada[0.041]; Canada[0.041]; Canada[0.041]; Chile[0.041]; Chile[0.041]; gold[0.041]; million[0.041]; million[0.041]; million[0.041]; million[0.041]; Mexico[0.041]; Australia[0.040]; Australia[0.040]; Montana[0.040]; operates[0.039]; percent[0.039]; 

CORRECT ANNOTATION	1238testb	Newmont	Newmont Mining Corporation	UNK_ENT
global=0.379	-100000000.000
local(<e, ctx>)=0.178	-0.351
log p(e|m)=0.000	-100000000.000
mining[0.047]; Newmont[0.045]; Newmont[0.045]; Newmont[0.045]; Newmont[0.045]; Newmont[0.045]; Newmont[0.045]; Mining[0.044]; Barrick[0.043]; Minerals[0.042]; Nevada[0.041]; companies[0.041]; Corp[0.040]; Corp[0.040]; Gold[0.040]; accounting[0.039]; billion[0.039]; said[0.039]; said[0.039]; said[0.039]; longer[0.039]; stock[0.039]; stock[0.039]; territory[0.039]; 

CORRECT ANNOTATION	1238testb	California	California	University of California, Berkeley
global=0.364	0.307
local(<e, ctx>)=0.579	0.000
log p(e|m)=-0.087	-4.510
Mexico[0.047]; Chile[0.046]; Chile[0.046]; Nevada[0.045]; Nevada[0.045]; America[0.043]; Francisco[0.042]; Brazil[0.042]; second[0.041]; based[0.041]; San[0.041]; South[0.041]; percent[0.040]; Montana[0.040]; million[0.040]; million[0.040]; million[0.040]; million[0.040]; Canada[0.040]; Canada[0.040]; Central[0.040]; white[0.040]; today[0.039]; States[0.039]; 

CORRECT ANNOTATION	1238testb	Newmont	Newmont Mining Corporation	UNK_ENT
global=0.380	-100000000.000
local(<e, ctx>)=0.189	-0.368
log p(e|m)=0.000	-100000000.000
mining[0.047]; Newmont[0.045]; Newmont[0.045]; Newmont[0.045]; Newmont[0.045]; Newmont[0.045]; operations[0.043]; exploration[0.043]; Nevada[0.042]; Canada[0.042]; Chile[0.041]; million[0.041]; million[0.041]; Mexico[0.041]; Australia[0.040]; Montana[0.040]; shares[0.039]; shares[0.039]; percent[0.039]; said[0.039]; said[0.039]; revenues[0.039]; stock[0.039]; proposed[0.039]; 

CORRECT ANNOTATION	1238testb	Newmont	Newmont Mining Corporation	UNK_ENT
global=0.380	-100000000.000
local(<e, ctx>)=0.168	-0.398
log p(e|m)=0.000	-100000000.000
